Branch_id,Branch_name,Location,Contact,Email,room_id,start_date,end_date,is_current
778,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,333,2025-11-15,,1
779,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
780,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,0,2025-11-15,,1
781,Downtown Branch,Cairo - Tahrir Square,2.01023E+11,user781@example.com,116,2025-11-15,,1
782,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,110,2025-11-15,,1
783,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user783@example.com,0,2025-11-15,,1
784,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
785,Alex Seaside Branch,Alexandria - Corniche,unknown,user785@example.com,273,2025-11-15,,1
786,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
787,Luxor Nile Branch,Luxor - Nile Corniche,2.01063E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
788,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,331,2025-11-15,,1
789,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
790,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user790@example.com,156,2025-11-15,,1
791,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
792,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,0,2025-11-15,,1
793,Aswan View Branch,Aswan - High Dam District,2.01039E+11,user793@example.com,0,2025-11-15,,1
794,Giza Pyramids Branch,Giza - Haram Street,2.01055E+11,unknown,290,2025-11-15,,1
795,Giza Pyramids Branch,Giza - Haram Street,2.0108E+11,unknown,307,2025-11-15,,1
796,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
797,Aswan View Branch,Aswan - High Dam District,unknown,unknown,189,2025-11-15,,1
798,Downtown Branch,Cairo - Tahrir Square,2.01076E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
799,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,101,2025-11-15,,1
800,Aswan View Branch,Aswan - High Dam District,unknown,user800@example.com,412,2025-11-15,,1
801,Downtown Branch,Cairo - Tahrir Square,unknown,user801@example.com,0,2025-11-15,,1
802,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
803,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,0,2025-11-15,,1
804,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,237,2025-11-15,,1
805,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,unknown,110,2025-11-15,,1
806,Luxor Nile Branch,Luxor - Nile Corniche,2.01079E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
807,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
808,Luxor Nile Branch,Luxor - Nile Corniche,2.01046E+11,luxorbooking@hotelchain.com,366,2025-11-15,,1
809,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user809@example.com,0,2025-11-15,,1
810,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,0,2025-11-15,,1
811,Aswan View Branch,Aswan - High Dam District,2.01034E+11,user811@example.com,0,2025-11-15,,1
812,Giza Pyramids Branch,Giza - Haram Street,2.01074E+11,user812@example.com,307,2025-11-15,,1
813,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,491,2025-11-15,,1
814,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,426,2025-11-15,,1
815,Luxor Nile Branch,Luxor - Nile Corniche,2.01051E+11,luxorbooking@hotelchain.com,336,2025-11-15,,1
816,Luxor Nile Branch,Luxor - Nile Corniche,2.01035E+11,unknown,407,2025-11-15,,1
817,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
818,Alex Seaside Branch,Alexandria - Corniche,2.01089E+11,alex_guest45@mail.com,0,2025-11-15,,1
819,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
820,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
821,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01062E+11,mansoura_guest88@gmail.com,247,2025-11-15,,1
822,Giza Pyramids Branch,Giza - Haram Street,2.01077E+11,unknown,307,2025-11-15,,1
823,Luxor Nile Branch,Luxor - Nile Corniche,2.01081E+11,user823@example.com,238,2025-11-15,,1
824,Downtown Branch,Cairo - Tahrir Square,2.01074E+11,contact_cairo@hotelchain.com,101,2025-11-15,,1
825,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,357,2025-11-15,,1
826,Downtown Branch,Cairo - Tahrir Square,unknown,user826@example.com,101,2025-11-15,,1
827,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user827@example.com,346,2025-11-15,,1
828,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
829,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user829@example.com,0,2025-11-15,,1
830,Downtown Branch,Cairo - Tahrir Square,2.01066E+11,unknown,101,2025-11-15,,1
831,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
832,Luxor Nile Branch,Luxor - Nile Corniche,2.01094E+11,unknown,383,2025-11-15,,1
833,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01079E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
834,Aswan View Branch,Aswan - High Dam District,2.01065E+11,user834@example.com,162,2025-11-15,,1
835,Alex Seaside Branch,Alexandria - Corniche,unknown,user835@example.com,0,2025-11-15,,1
836,Giza Pyramids Branch,Giza - Haram Street,2.01025E+11,unknown,307,2025-11-15,,1
837,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,unknown,110,2025-11-15,,1
838,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,unknown,110,2025-11-15,,1
839,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,228,2025-11-15,,1
840,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,306,2025-11-15,,1
841,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
842,Downtown Branch,Cairo - Tahrir Square,2.01091E+11,unknown,101,2025-11-15,,1
843,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user843@example.com,452,2025-11-15,,1
844,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user844@example.com,498,2025-11-15,,1
845,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,101,2025-11-15,,1
846,Aswan View Branch,Aswan - High Dam District,unknown,unknown,110,2025-11-15,,1
847,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,101,2025-11-15,,1
848,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
849,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user849@example.com,0,2025-11-15,,1
850,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,0,2025-11-15,,1
851,Luxor Nile Branch,Luxor - Nile Corniche,2.01099E+11,unknown,0,2025-11-15,,1
852,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
853,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,133,2025-11-15,,1
854,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,unknown,110,2025-11-15,,1
855,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01019E+11,user855@example.com,374,2025-11-15,,1
856,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,145,2025-11-15,,1
857,Aswan View Branch,Aswan - High Dam District,2.01064E+11,unknown,412,2025-11-15,,1
858,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,318,2025-11-15,,1
859,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
860,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
861,Downtown Branch,Cairo - Tahrir Square,2.01092E+11,user861@example.com,101,2025-11-15,,1
862,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01059E+11,user862@example.com,0,2025-11-15,,1
863,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
864,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,110,2025-11-15,,1
865,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,261,2025-11-15,,1
866,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
867,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
868,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01048E+11,mansoura_guest88@gmail.com,110,2025-11-15,,1
869,Alex Seaside Branch,Alexandria - Corniche,2.01016E+11,unknown,394,2025-11-15,,1
870,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,209,2025-11-15,,1
871,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
872,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
873,Aswan View Branch,Aswan - High Dam District,unknown,unknown,248,2025-11-15,,1
874,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,0,2025-11-15,,1
875,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
876,Giza Pyramids Branch,Giza - Haram Street,2.01062E+11,user876@example.com,307,2025-11-15,,1
877,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
878,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
879,Luxor Nile Branch,Luxor - Nile Corniche,2.01023E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
880,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,179,2025-11-15,,1
881,Giza Pyramids Branch,Giza - Haram Street,2.01067E+11,unknown,307,2025-11-15,,1
882,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
883,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,0,2025-11-15,,1
884,Aswan View Branch,Aswan - High Dam District,unknown,user884@example.com,412,2025-11-15,,1
885,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
886,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,0,2025-11-15,,1
887,Luxor Nile Branch,Luxor - Nile Corniche,2.01088E+11,unknown,221,2025-11-15,,1
888,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
889,Luxor Nile Branch,Luxor - Nile Corniche,2.01099E+11,user889@example.com,0,2025-11-15,,1
890,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user890@example.com,0,2025-11-15,,1
891,Aswan View Branch,Aswan - High Dam District,unknown,unknown,346,2025-11-15,,1
892,Aswan View Branch,Aswan - High Dam District,2.0106E+11,unknown,0,2025-11-15,,1
893,Aswan View Branch,Aswan - High Dam District,2.01054E+11,unknown,339,2025-11-15,,1
894,Aswan View Branch,Aswan - High Dam District,2.01044E+11,user894@example.com,197,2025-11-15,,1
895,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,447,2025-11-15,,1
896,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
897,Luxor Nile Branch,Luxor - Nile Corniche,2.01077E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
898,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,0,2025-11-15,,1
899,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
900,Aswan View Branch,Aswan - High Dam District,2.01048E+11,unknown,412,2025-11-15,,1
901,Downtown Branch,Cairo - Tahrir Square,2.01068E+11,unknown,101,2025-11-15,,1
902,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
903,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,351,2025-11-15,,1
904,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
905,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,101,2025-11-15,,1
906,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user906@example.com,0,2025-11-15,,1
907,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,110,2025-11-15,,1
908,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
909,Alex Seaside Branch,Alexandria - Corniche,unknown,user909@example.com,0,2025-11-15,,1
910,Aswan View Branch,Aswan - High Dam District,2.01079E+11,unknown,104,2025-11-15,,1
911,Aswan View Branch,Aswan - High Dam District,unknown,user911@example.com,412,2025-11-15,,1
912,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,448,2025-11-15,,1
913,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
914,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user914@example.com,0,2025-11-15,,1
915,Alex Seaside Branch,Alexandria - Corniche,unknown,user915@example.com,171,2025-11-15,,1
916,Downtown Branch,Cairo - Tahrir Square,2.01096E+11,unknown,101,2025-11-15,,1
917,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,0,2025-11-15,,1
918,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,117,2025-11-15,,1
919,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,135,2025-11-15,,1
920,Giza Pyramids Branch,Giza - Haram Street,2.0101E+11,unknown,0,2025-11-15,,1
921,Alex Seaside Branch,Alexandria - Corniche,2.01049E+11,unknown,204,2025-11-15,,1
922,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,242,2025-11-15,,1
923,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
924,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01031E+11,unknown,0,2025-11-15,,1
925,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,unknown,110,2025-11-15,,1
926,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,0,2025-11-15,,1
927,Luxor Nile Branch,Luxor - Nile Corniche,2.01038E+11,unknown,0,2025-11-15,,1
928,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,411,2025-11-15,,1
929,Aswan View Branch,Aswan - High Dam District,unknown,user929@example.com,412,2025-11-15,,1
930,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01025E+11,unknown,110,2025-11-15,,1
931,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user931@example.com,0,2025-11-15,,1
932,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01067E+11,user932@example.com,0,2025-11-15,,1
933,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user933@example.com,279,2025-11-15,,1
934,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user934@example.com,481,2025-11-15,,1
935,Giza Pyramids Branch,Giza - Haram Street,unknown,user935@example.com,307,2025-11-15,,1
936,Alex Seaside Branch,Alexandria - Corniche,2.01018E+11,unknown,0,2025-11-15,,1
937,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,0,2025-11-15,,1
938,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,376,2025-11-15,,1
939,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,101,2025-11-15,,1
940,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
941,Alex Seaside Branch,Alexandria - Corniche,unknown,user941@example.com,204,2025-11-15,,1
942,Aswan View Branch,Aswan - High Dam District,2.01013E+11,unknown,412,2025-11-15,,1
943,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,0,2025-11-15,,1
944,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01026E+11,unknown,458,2025-11-15,,1
945,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,273,2025-11-15,,1
946,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
947,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,409,2025-11-15,,1
948,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,137,2025-11-15,,1
949,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user949@example.com,0,2025-11-15,,1
950,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
951,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
952,Aswan View Branch,Aswan - High Dam District,2.01058E+11,user952@example.com,222,2025-11-15,,1
953,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,336,2025-11-15,,1
954,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,402,2025-11-15,,1
955,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,105,2025-11-15,,1
956,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
957,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
958,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
959,Aswan View Branch,Aswan - High Dam District,2.01079E+11,user959@example.com,438,2025-11-15,,1
960,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,0,2025-11-15,,1
961,Giza Pyramids Branch,Giza - Haram Street,2.01047E+11,user961@example.com,0,2025-11-15,,1
962,Aswan View Branch,Aswan - High Dam District,2.01058E+11,user962@example.com,412,2025-11-15,,1
963,Aswan View Branch,Aswan - High Dam District,2.01028E+11,user963@example.com,0,2025-11-15,,1
964,Giza Pyramids Branch,Giza - Haram Street,2.01035E+11,unknown,477,2025-11-15,,1
965,Downtown Branch,Cairo - Tahrir Square,2.01084E+11,unknown,0,2025-11-15,,1
966,Aswan View Branch,Aswan - High Dam District,2.01043E+11,unknown,189,2025-11-15,,1
967,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user967@example.com,0,2025-11-15,,1
968,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
969,Giza Pyramids Branch,Giza - Haram Street,2.01015E+11,user969@example.com,357,2025-11-15,,1
970,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,207,2025-11-15,,1
971,Alex Seaside Branch,Alexandria - Corniche,2.01076E+11,user971@example.com,204,2025-11-15,,1
972,Aswan View Branch,Aswan - High Dam District,2.01031E+11,user972@example.com,412,2025-11-15,,1
973,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user973@example.com,0,2025-11-15,,1
974,Alex Seaside Branch,Alexandria - Corniche,unknown,user974@example.com,0,2025-11-15,,1
975,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.0109E+11,unknown,121,2025-11-15,,1
976,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,284,2025-11-15,,1
977,Downtown Branch,Cairo - Tahrir Square,unknown,user977@example.com,101,2025-11-15,,1
978,Luxor Nile Branch,Luxor - Nile Corniche,2.01014E+11,luxorbooking@hotelchain.com,242,2025-11-15,,1
979,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
980,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,433,2025-11-15,,1
981,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
982,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,191,2025-11-15,,1
983,Aswan View Branch,Aswan - High Dam District,unknown,user983@example.com,319,2025-11-15,,1
984,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user984@example.com,400,2025-11-15,,1
985,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,0,2025-11-15,,1
986,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,404,2025-11-15,,1
987,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,0,2025-11-15,,1
988,Downtown Branch,Cairo - Tahrir Square,unknown,user988@example.com,0,2025-11-15,,1
989,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,101,2025-11-15,,1
990,Aswan View Branch,Aswan - High Dam District,unknown,unknown,148,2025-11-15,,1
991,Giza Pyramids Branch,Giza - Haram Street,2.01085E+11,unknown,0,2025-11-15,,1
992,Alex Seaside Branch,Alexandria - Corniche,2.01014E+11,alex_guest45@mail.com,0,2025-11-15,,1
993,Aswan View Branch,Aswan - High Dam District,2.01067E+11,unknown,412,2025-11-15,,1
994,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
995,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,0,2025-11-15,,1
